txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
12225,c81e72,ETH,06-07-2019,BUY,5.687246377,0.3,2019-07-06T10:37:11.983Z
12226,8f14e4,BTC,06-07-2019,BUY,2.46506039,0.24,2019-07-06T13:51:57.755Z
12227,a87ff6,BTC,06-07-2019,BUY,3.497692457,0.3,2019-07-06T14:37:10.208Z
12228,aab323,ETH,06-07-2019,BUY,6.121986975,0.3,2019-07-06T15:39:29.539Z
12229,45c48c,BTC,06-07-2019,BUY,2.303540169,0.3,2019-07-06T18:27:32.318Z
12230,c20ad4,ETH,06-07-2019,SELL,6.030872817,0.3,2019-07-06T19:01:59.634Z
12231,c81e72,BTC,06-07-2019,BUY,6.423716298,0.3,2019-07-06T23:04:47.553Z
12232,eccbc8,ETH,07-07-2019,BUY,3.382369851,0.28,2019-07-07T01:49:35.453Z
12233,c51ce4,BTC,07-07-2019,BUY,1.945133084,0.24,2019-07-07T01:56:00.009Z
12234,a87ff6,ETH,07-07-2019,SELL,5.284026615,0.3,2019-07-07T02:40:31.880Z
12235,167909,BTC,07-07-2019,BUY,8.357140352,0.3,2019-07-07T02:52:41.316Z
12236,c51ce4,ETH,07-07-2019,BUY,8.501452935,0.05,2019-07-07T04:01:10.872Z
12237,c20ad4,BTC,07-07-2019,BUY,7.644200636,0.3,2019-07-07T04:05:51.818Z
12238,e4da3b,BTC,07-07-2019,BUY,4.494052202,0.26,2019-07-07T05:13:56.162Z
12239,c4ca42,ETH,07-07-2019,BUY,6.688101922,0.2,2019-07-07T06:32:40.696Z
12240,e4da3b,ETH,07-07-2019,SELL,4.027308817,0.3,2019-07-07T08:07:17.845Z
12241,c81e72,BTC,07-07-2019,BUY,8.151876007,0.3,2019-07-07T09:20:32.718Z
12242,a87ff6,BTC,07-07-2019,BUY,8.026970106,0.3,2019-07-07T11:05:53.848Z
12243,e4da3b,BTC,07-07-2019,SELL,9.499942338,0.3,2019-07-07T14:07:08.178Z
12244,6512bd,ETH,07-07-2019,BUY,2.219152362,0.18,2019-07-07T15:08:58.703Z
12245,c81e72,ETH,07-07-2019,BUY,9.326512404,0.3,2019-07-07T21:00:34.722Z
12246,c4ca42,ETH,07-07-2019,BUY,0.250940457,0.3,2019-07-07T21:58:17.131Z
12247,c20ad4,BTC,07-07-2019,BUY,9.402944386,0.3,2019-07-07T22:17:38.912Z
12248,6512bd,ETH,08-07-2019,SELL,5.244423147,0.16,2019-07-08T02:50:31.697Z
12249,c51ce4,ETH,08-07-2019,SELL,3.494227,0.3,2019-07-08T04:38:39.162Z
12250,c9f0f8,BTC,08-07-2019,BUY,1.497120566,0.18,2019-07-08T04:56:05.220Z
12251,eccbc8,BTC,08-07-2019,BUY,2.418212092,0.02,2019-07-08T05:55:37.863Z
12252,a87ff6,ETH,08-07-2019,BUY,6.34236866,0.3,2019-07-08T06:35:36.192Z
12253,aab323,BTC,08-07-2019,BUY,6.390425957,0.3,2019-07-08T08:55:54.729Z
12254,8f14e4,ETH,08-07-2019,BUY,5.563218206,0.3,2019-07-08T10:10:31.163Z
12255,167909,BTC,08-07-2019,BUY,2.363020051,0.3,2019-07-08T14:29:49.643Z
12256,a87ff6,ETH,08-07-2019,BUY,6.692035857,0.2,2019-07-08T17:33:54.766Z
12257,c20ad4,ETH,08-07-2019,BUY,0.379212686,0.01,2019-07-08T19:56:03.819Z
12258,c9f0f8,BTC,08-07-2019,BUY,4.694035818,0.15,2019-07-08T20:07:42.086Z
12259,c4ca42,BTC,08-07-2019,BUY,9.507597987,0.3,2019-07-08T20:22:31.981Z
12260,c81e72,ETH,08-07-2019,BUY,4.938216484,0.3,2019-07-08T20:41:30.680Z
12261,e4da3b,BTC,08-07-2019,BUY,8.106273387,0.3,2019-07-08T23:03:56.917Z
12262,45c48c,ETH,08-07-2019,SELL,1.853068121,0.3,2019-07-08T23:30:50.596Z
12263,167909,ETH,09-07-2019,SELL,1.663039378,0.3,2019-07-09T01:11:09.961Z
12264,d3d944,ETH,09-07-2019,SELL,8.086968245,0.18,2019-07-09T02:39:37.487Z
12265,aab323,ETH,09-07-2019,BUY,3.605681114,0.3,2019-07-09T03:14:22.688Z
12266,c81e72,ETH,09-07-2019,BUY,1.381010162,0.12,2019-07-09T04:45:56.019Z
12267,d3d944,BTC,09-07-2019,BUY,6.806788997,0.3,2019-07-09T06:29:39.419Z
12268,6512bd,BTC,09-07-2019,BUY,3.882908171,0.23,2019-07-09T06:48:35.357Z
12269,c4ca42,BTC,09-07-2019,BUY,3.551199167,0.1,2019-07-09T07:01:00.560Z
12270,c4ca42,ETH,09-07-2019,BUY,3.714813701,0.3,2019-07-09T08:11:14.608Z
12271,c4ca42,ETH,09-07-2019,BUY,3.895997557,0.15,2019-07-09T08:15:53.183Z
12272,167909,BTC,09-07-2019,BUY,5.417142487,0.15,2019-07-09T09:11:50.565Z
12273,c81e72,ETH,09-07-2019,BUY,7.265013772,0.3,2019-07-09T09:12:09.172Z
12274,a87ff6,BTC,09-07-2019,BUY,1.751097139,0.3,2019-07-09T16:28:12.886Z
12275,c4ca42,BTC,09-07-2019,BUY,5.829084716,0.11,2019-07-09T17:17:09.614Z
12276,45c48c,ETH,09-07-2019,BUY,6.071467681,0.26,2019-07-09T21:39:55.488Z
12277,c20ad4,BTC,10-07-2019,BUY,1.069486571,0.3,2019-07-10T03:29:25.241Z
12278,c4ca42,ETH,10-07-2019,BUY,2.028927024,0.15,2019-07-10T04:00:56.438Z
12279,aab323,BTC,10-07-2019,BUY,1.184540282,0.06,2019-07-10T07:12:02.343Z
12280,eccbc8,ETH,10-07-2019,SELL,4.788666897,0.3,2019-07-10T07:49:20.853Z
12281,6512bd,BTC,10-07-2019,BUY,2.786523069,0.3,2019-07-10T07:53:00.232Z
12282,c20ad4,ETH,10-07-2019,BUY,8.791044794,0.3,2019-07-10T07:54:21.718Z
12283,aab323,ETH,10-07-2019,BUY,1.067301608,0.3,2019-07-10T08:08:08.782Z
12284,45c48c,BTC,10-07-2019,BUY,9.342752988,0.16,2019-07-10T11:04:21.741Z
12285,c4ca42,BTC,10-07-2019,SELL,9.640466549,0.15,2019-07-10T11:04:27.834Z
12286,c4ca42,ETH,10-07-2019,BUY,2.994890458,0.3,2019-07-10T13:29:47.229Z
12287,c81e72,ETH,10-07-2019,BUY,9.726068529,0.08,2019-07-10T14:39:40.747Z
12288,c81e72,ETH,10-07-2019,BUY,0.843481901,0.3,2019-07-10T16:32:56.351Z
12289,aab323,ETH,10-07-2019,BUY,6.242920717,0.3,2019-07-10T18:33:04.972Z
12290,167909,BTC,10-07-2019,BUY,0.55208028,0.3,2019-07-10T18:38:51.546Z
12291,a87ff6,ETH,10-07-2019,BUY,2.939029026,0.3,2019-07-10T20:52:16.931Z
12292,c20ad4,ETH,10-07-2019,BUY,8.006376429,0.3,2019-07-10T21:13:10.076Z
12293,c81e72,ETH,10-07-2019,BUY,9.1257414,0.03,2019-07-10T22:07:20.182Z
12294,167909,BTC,11-07-2019,BUY,8.030746554,0.3,2019-07-11T00:24:49.941Z
12295,c20ad4,BTC,11-07-2019,SELL,9.185119207,0.3,2019-07-11T00:39:46.382Z
12296,c20ad4,BTC,11-07-2019,BUY,2.491164455,0.3,2019-07-11T00:46:43.125Z
12297,c51ce4,ETH,11-07-2019,BUY,0.654871752,0.03,2019-07-11T06:09:50.292Z
12298,c81e72,ETH,11-07-2019,BUY,4.713588027,0.07,2019-07-11T07:32:35.189Z
12299,6512bd,BTC,11-07-2019,BUY,5.119163512,0.19,2019-07-11T10:44:56.658Z
12300,a87ff6,BTC,11-07-2019,BUY,7.348631409,0.3,2019-07-11T13:36:57.641Z
12301,c20ad4,ETH,11-07-2019,SELL,4.327715462,0.3,2019-07-11T14:25:36.162Z
12302,c9f0f8,ETH,11-07-2019,BUY,6.10972296,0.3,2019-07-11T14:26:13.712Z
12303,6512bd,ETH,11-07-2019,BUY,4.881605514,0.3,2019-07-11T17:26:05.002Z
12304,c81e72,BTC,11-07-2019,BUY,0.403985512,0.3,2019-07-11T19:40:11.765Z
12305,6512bd,BTC,11-07-2019,BUY,0.146819222,0.07,2019-07-11T19:53:15.547Z
12306,45c48c,ETH,11-07-2019,BUY,6.196257589,0.12,2019-07-11T20:58:28.702Z
12307,c20ad4,ETH,12-07-2019,BUY,5.907599825,0.06,2019-07-12T00:56:09.892Z
12308,c4ca42,ETH,12-07-2019,BUY,3.12406733,0.3,2019-07-12T04:25:22.117Z
12309,aab323,BTC,12-07-2019,BUY,4.121187995,0.01,2019-07-12T07:29:36.513Z
12310,45c48c,ETH,12-07-2019,BUY,2.686935575,0.25,2019-07-12T08:34:52.599Z
12311,c4ca42,ETH,12-07-2019,BUY,9.94973446,0.3,2019-07-12T09:11:36.714Z
12312,167909,BTC,12-07-2019,BUY,8.846375994,0.21,2019-07-12T09:41:49.184Z
12313,c20ad4,ETH,12-07-2019,SELL,5.286670828,0.3,2019-07-12T09:46:45.157Z
12314,eccbc8,BTC,12-07-2019,BUY,6.376432514,0.13,2019-07-12T12:42:56.270Z
12315,8f14e4,BTC,12-07-2019,BUY,7.947553164,0.3,2019-07-12T13:05:55.754Z
12316,6512bd,ETH,12-07-2019,SELL,0.71547416,0.3,2019-07-12T15:26:10.023Z
12317,a87ff6,ETH,12-07-2019,BUY,8.726977341,0.3,2019-07-12T16:03:38.485Z
12318,aab323,ETH,12-07-2019,BUY,7.565048581,0.3,2019-07-12T17:02:54.643Z
12319,a87ff6,ETH,12-07-2019,BUY,1.918232019,0.3,2019-07-12T17:07:17.539Z
12320,6512bd,ETH,12-07-2019,BUY,0.38362833,0.25,2019-07-12T17:09:13.237Z
12321,45c48c,BTC,12-07-2019,BUY,9.758171561,0.09,2019-07-12T19:45:44.627Z
12322,d3d944,ETH,12-07-2019,BUY,1.111331891,0.3,2019-07-12T20:01:40.607Z
12323,c4ca42,BTC,12-07-2019,BUY,9.30559276,0.3,2019-07-12T20:49:55.507Z
12324,c4ca42,ETH,12-07-2019,SELL,0.04988276,0.3,2019-07-12T21:21:31.703Z
12325,c9f0f8,ETH,12-07-2019,BUY,3.12042336,0.3,2019-07-12T21:52:48.916Z
12326,c20ad4,ETH,13-07-2019,BUY,9.353832118,0.3,2019-07-13T02:54:56.811Z
12327,a87ff6,ETH,13-07-2019,BUY,3.624505768,0.3,2019-07-13T03:33:33.997Z
12328,8f14e4,ETH,13-07-2019,BUY,0.63540288,0.3,2019-07-13T07:59:42.915Z
12329,c51ce4,BTC,13-07-2019,BUY,7.366563357,0.3,2019-07-13T12:50:25.374Z
12330,c9f0f8,BTC,13-07-2019,SELL,4.459150682,0.3,2019-07-13T13:19:47.659Z
12331,d3d944,BTC,13-07-2019,BUY,7.629891179,0.3,2019-07-13T17:53:07.844Z
12332,c4ca42,BTC,13-07-2019,SELL,8.060333282,0.3,2019-07-13T22:17:13.143Z
12333,a87ff6,BTC,13-07-2019,BUY,7.413537036,0.3,2019-07-13T22:22:50.406Z
12334,6512bd,ETH,14-07-2019,BUY,8.999197239,0.3,2019-07-14T00:48:39.851Z
12335,c9f0f8,ETH,14-07-2019,BUY,9.771159847,0.19,2019-07-14T01:46:20.973Z
12336,a87ff6,BTC,14-07-2019,SELL,0.146494012,0.2,2019-07-14T05:48:18.953Z
12337,c4ca42,BTC,14-07-2019,BUY,9.643371588,0.24,2019-07-14T06:26:46.338Z
12338,c4ca42,BTC,14-07-2019,BUY,1.471898417,0.3,2019-07-14T06:35:18.490Z
12339,8f14e4,ETH,14-07-2019,BUY,0.401372665,0.3,2019-07-14T12:55:32.835Z
12340,a87ff6,BTC,14-07-2019,SELL,5.151025969,0.05,2019-07-14T15:15:35.373Z
12341,c20ad4,BTC,14-07-2019,BUY,6.947621622,0.11,2019-07-14T15:25:27.766Z
12342,8f14e4,BTC,14-07-2019,BUY,8.420750745,0.19,2019-07-14T15:38:18.454Z
12343,c20ad4,ETH,14-07-2019,SELL,5.008129215,0.21,2019-07-14T17:48:22.019Z
12344,c20ad4,BTC,14-07-2019,SELL,7.177485389,0.3,2019-07-14T20:26:29.520Z
12345,e4da3b,BTC,14-07-2019,BUY,6.6857001,0.3,2019-07-14T20:52:14.244Z
12346,a87ff6,BTC,14-07-2019,BUY,4.242585394,0.05,2019-07-14T22:51:02.665Z
12347,c51ce4,ETH,14-07-2019,BUY,5.45177479,0.24,2019-07-14T23:06:01.564Z
12348,c4ca42,BTC,15-07-2019,BUY,4.191796694,0.04,2019-07-15T14:46:27.616Z
12349,c20ad4,BTC,15-07-2019,BUY,5.636664753,0.3,2019-07-15T18:31:48.161Z
12350,c4ca42,BTC,15-07-2019,BUY,9.90388711,0.3,2019-07-15T20:39:30.004Z
12351,aab323,ETH,15-07-2019,BUY,3.34095105,0.3,2019-07-15T21:53:08.638Z
12352,c4ca42,BTC,16-07-2019,BUY,0.104524081,0.3,2019-07-16T03:46:19.689Z
12353,8f14e4,ETH,16-07-2019,BUY,6.671362561,0.18,2019-07-16T04:21:30.334Z
12354,c4ca42,BTC,16-07-2019,BUY,6.936716904,0.3,2019-07-16T04:29:04.711Z
12355,6512bd,ETH,16-07-2019,BUY,7.922067259,0.07,2019-07-16T06:28:56.139Z
12356,c51ce4,ETH,16-07-2019,BUY,9.003385493,0.3,2019-07-16T07:31:55.313Z
12357,c4ca42,BTC,16-07-2019,BUY,9.22833,0.05,2019-07-16T07:36:54.678Z
12358,8f14e4,ETH,16-07-2019,BUY,8.877825941,0.3,2019-07-16T08:30:36.823Z
12359,e4da3b,ETH,16-07-2019,SELL,3.911212014,0.15,2019-07-16T08:37:00.771Z
12360,c20ad4,BTC,16-07-2019,BUY,6.068974057,0.3,2019-07-16T10:27:37.788Z
12361,45c48c,BTC,16-07-2019,BUY,8.159837875,0.05,2019-07-16T11:13:13.012Z
12362,45c48c,ETH,16-07-2019,BUY,9.48862084,0.3,2019-07-16T11:42:38.096Z
12363,6512bd,BTC,16-07-2019,BUY,4.596000967,0.3,2019-07-16T12:27:26.616Z
12364,a87ff6,ETH,16-07-2019,BUY,1.466617213,0.3,2019-07-16T12:51:01.811Z
12365,c81e72,ETH,16-07-2019,BUY,8.92781718,0.12,2019-07-16T13:43:16.613Z
12366,c20ad4,BTC,16-07-2019,BUY,8.926234913,0.3,2019-07-16T15:09:10.690Z
12367,a87ff6,BTC,16-07-2019,BUY,3.293957042,0.26,2019-07-16T16:17:41.916Z
12368,e4da3b,BTC,16-07-2019,BUY,0.999269635,0.13,2019-07-16T18:41:54.341Z
12369,6512bd,ETH,16-07-2019,SELL,4.013213357,0.3,2019-07-16T19:04:01.668Z
12370,c4ca42,BTC,16-07-2019,BUY,6.975253576,0.3,2019-07-16T20:18:28.313Z
12371,167909,ETH,16-07-2019,SELL,3.750515969,0.22,2019-07-16T21:21:06.111Z
12372,c9f0f8,BTC,16-07-2019,BUY,1.968570772,0.3,2019-07-16T21:38:41.210Z
12373,c20ad4,BTC,16-07-2019,BUY,3.348964854,0.3,2019-07-16T22:18:28.219Z
12374,d3d944,ETH,16-07-2019,BUY,4.731581583,0.3,2019-07-16T23:14:06.536Z
12375,e4da3b,BTC,17-07-2019,BUY,6.981361781,0.3,2019-07-17T00:42:03.437Z
12376,d3d944,ETH,17-07-2019,SELL,1.782852123,0.3,2019-07-17T03:21:14.375Z
12377,8f14e4,ETH,17-07-2019,BUY,8.839836584,0.14,2019-07-17T08:31:19.297Z
12378,eccbc8,ETH,17-07-2019,SELL,7.008424238,0.3,2019-07-17T10:06:34.642Z
12379,aab323,ETH,17-07-2019,BUY,3.958193473,0.09,2019-07-17T11:11:53.348Z
12380,8f14e4,BTC,17-07-2019,BUY,4.142108549,0.3,2019-07-17T13:20:00.668Z
12381,d3d944,ETH,17-07-2019,BUY,1.657124289,0.3,2019-07-17T14:53:38.401Z
12382,a87ff6,BTC,17-07-2019,BUY,5.024896259,0.28,2019-07-17T15:18:13.593Z
12383,c51ce4,BTC,17-07-2019,SELL,8.573968696,0.12,2019-07-17T17:08:23.535Z
12384,c4ca42,ETH,17-07-2019,BUY,1.374331584,0.3,2019-07-17T18:49:38.305Z
12385,8f14e4,ETH,17-07-2019,BUY,0.427322392,0.3,2019-07-17T20:00:23.912Z
12386,eccbc8,ETH,17-07-2019,BUY,7.588133578,0.3,2019-07-17T20:02:06.200Z
12387,167909,BTC,17-07-2019,SELL,5.365339598,0.3,2019-07-17T20:20:04.424Z
12388,6512bd,ETH,18-07-2019,BUY,8.848471087,0.19,2019-07-18T01:16:29.375Z
12389,a87ff6,BTC,18-07-2019,BUY,7.382709353,0.3,2019-07-18T01:56:44.489Z
12390,6512bd,ETH,18-07-2019,BUY,3.702147313,0.27,2019-07-18T02:07:20.049Z
12391,eccbc8,ETH,18-07-2019,BUY,7.3451883,0.3,2019-07-18T03:15:51.122Z
12392,c20ad4,ETH,18-07-2019,BUY,0.914333675,0.3,2019-07-18T05:35:41.200Z
12393,167909,BTC,18-07-2019,BUY,5.709428351,0.3,2019-07-18T06:49:35.341Z
12394,c4ca42,ETH,18-07-2019,BUY,2.166815308,0.3,2019-07-18T10:35:52.269Z
12395,e4da3b,ETH,18-07-2019,BUY,2.270214383,0.3,2019-07-18T11:23:22.830Z
12396,a87ff6,ETH,18-07-2019,BUY,1.024686094,0.22,2019-07-18T11:23:25.957Z
12397,c4ca42,ETH,18-07-2019,SELL,3.47318171,0.3,2019-07-18T13:33:37.308Z
12398,c51ce4,BTC,18-07-2019,SELL,5.337824279,0.3,2019-07-18T14:48:45.199Z
12399,eccbc8,BTC,18-07-2019,BUY,1.402079824,0.07,2019-07-18T16:48:44.878Z
12400,c9f0f8,ETH,18-07-2019,BUY,8.494490979,0.11,2019-07-18T17:55:01.906Z
12401,8f14e4,ETH,18-07-2019,BUY,0.176850088,0.3,2019-07-18T19:41:04.506Z
12402,eccbc8,ETH,18-07-2019,BUY,2.800180003,0.3,2019-07-18T19:41:30.184Z
12403,c20ad4,BTC,19-07-2019,SELL,5.8239447,0.3,2019-07-19T00:26:31.225Z
12404,6512bd,ETH,19-07-2019,SELL,0.953213612,0.3,2019-07-19T00:50:46.182Z
12405,167909,BTC,19-07-2019,BUY,7.787629535,0.3,2019-07-19T01:55:38.675Z
12406,167909,BTC,19-07-2019,BUY,2.630292093,0.3,2019-07-19T02:11:55.959Z
12407,e4da3b,BTC,19-07-2019,BUY,3.324974669,0.3,2019-07-19T02:13:05.360Z
12408,c9f0f8,ETH,19-07-2019,SELL,1.42024999,0.28,2019-07-19T05:20:50.262Z
12409,c81e72,ETH,19-07-2019,BUY,8.27122256,0.3,2019-07-19T05:40:03.507Z
12410,aab323,ETH,19-07-2019,SELL,5.73262291,0.3,2019-07-19T10:20:15.298Z
12411,a87ff6,ETH,19-07-2019,BUY,6.274557442,0.3,2019-07-19T11:32:02.023Z
12412,aab323,ETH,19-07-2019,BUY,9.192013093,0.14,2019-07-19T14:51:40.349Z
12413,6512bd,ETH,19-07-2019,BUY,5.994919018,0.21,2019-07-19T14:55:14.013Z
12414,c20ad4,BTC,19-07-2019,BUY,3.279632408,0.3,2019-07-19T15:39:24.572Z
12415,c81e72,ETH,19-07-2019,BUY,1.270668939,0.3,2019-07-19T19:41:38.872Z
12416,c4ca42,ETH,19-07-2019,BUY,6.484301068,0.3,2019-07-19T20:29:45.330Z
12417,d3d944,ETH,19-07-2019,SELL,8.134535987,0.28,2019-07-19T21:54:34.336Z
12418,45c48c,ETH,19-07-2019,BUY,3.374228111,0.06,2019-07-19T22:57:20.202Z
12419,c81e72,ETH,20-07-2019,BUY,9.036458536,0.3,2019-07-20T00:49:15.312Z
12420,c81e72,ETH,20-07-2019,BUY,1.345560296,0.3,2019-07-20T04:00:51.602Z
12421,e4da3b,ETH,20-07-2019,SELL,3.429352764,0.15,2019-07-20T07:25:05.851Z
12422,45c48c,ETH,20-07-2019,BUY,5.443155779,0.3,2019-07-20T11:27:52.530Z
12423,c81e72,ETH,20-07-2019,BUY,0.5208939,0.3,2019-07-20T12:55:51.502Z
12424,c4ca42,BTC,20-07-2019,SELL,1.87801514,0.3,2019-07-20T13:39:22.714Z
12425,c51ce4,ETH,20-07-2019,BUY,3.375136043,0.13,2019-07-20T13:54:09.998Z
12426,c9f0f8,ETH,20-07-2019,BUY,6.929115158,0.3,2019-07-20T18:44:44.953Z
12427,d3d944,BTC,20-07-2019,BUY,5.876445459,0.3,2019-07-20T18:55:58.902Z
12428,c51ce4,BTC,20-07-2019,BUY,2.477467096,0.18,2019-07-20T19:16:15.478Z
12429,eccbc8,ETH,20-07-2019,SELL,7.4407486,0.05,2019-07-20T20:34:30.864Z
12430,c20ad4,BTC,20-07-2019,BUY,5.6575185,0.16,2019-07-20T21:03:35.757Z
12431,e4da3b,ETH,20-07-2019,SELL,8.508258113,0.3,2019-07-20T21:08:48.259Z
12432,d3d944,BTC,20-07-2019,BUY,4.908981934,0.3,2019-07-20T22:07:06.472Z
12433,6512bd,ETH,20-07-2019,BUY,1.717801129,0.3,2019-07-20T23:52:24.367Z
12434,a87ff6,ETH,21-07-2019,BUY,4.398137804,0.3,2019-07-21T09:33:09.348Z
12435,c4ca42,ETH,21-07-2019,BUY,9.351770535,0.3,2019-07-21T09:58:08.482Z
12436,eccbc8,ETH,21-07-2019,BUY,9.195388345,0.3,2019-07-21T13:07:31.568Z
12437,8f14e4,BTC,21-07-2019,BUY,9.692255824,0.3,2019-07-21T15:58:17.977Z
12438,167909,BTC,21-07-2019,BUY,4.892804571,0.18,2019-07-21T18:34:49.138Z
12439,c4ca42,BTC,21-07-2019,BUY,3.563181084,0.3,2019-07-21T22:14:13.433Z
12440,8f14e4,BTC,21-07-2019,BUY,0.652970246,0.3,2019-07-21T22:57:51.465Z
12441,c81e72,ETH,22-07-2019,BUY,6.29055799,0.3,2019-07-22T00:56:03.105Z
12442,c9f0f8,ETH,22-07-2019,BUY,8.636278352,0.3,2019-07-22T01:23:42.271Z
12443,c4ca42,BTC,22-07-2019,BUY,7.529477562,0.11,2019-07-22T06:52:03.395Z
12444,c81e72,BTC,22-07-2019,SELL,9.041647975,0.3,2019-07-22T10:03:33.632Z
12445,c9f0f8,ETH,22-07-2019,SELL,9.085837612,0.3,2019-07-22T10:45:20.219Z
12446,c4ca42,ETH,22-07-2019,SELL,5.417321823,0.3,2019-07-22T12:11:45.215Z
12447,e4da3b,ETH,22-07-2019,BUY,9.549109188,0.3,2019-07-22T13:14:24.317Z
12448,e4da3b,BTC,22-07-2019,BUY,7.702009755,0.3,2019-07-22T15:07:36.599Z
12449,8f14e4,ETH,22-07-2019,BUY,1.029067734,0.3,2019-07-22T15:18:36.495Z
12450,c51ce4,ETH,22-07-2019,SELL,2.807039638,0.3,2019-07-22T16:17:35.714Z
12451,6512bd,ETH,22-07-2019,SELL,6.523405106,0.21,2019-07-22T18:18:29.939Z
12452,6512bd,BTC,22-07-2019,BUY,1.483314144,0.3,2019-07-22T19:58:47.128Z
12453,c20ad4,BTC,22-07-2019,SELL,7.223932451,0.3,2019-07-22T20:35:30.689Z
12454,d3d944,ETH,22-07-2019,BUY,6.833113083,0.3,2019-07-22T20:45:37.388Z
12455,167909,BTC,22-07-2019,BUY,8.366020244,0.3,2019-07-22T21:08:52.617Z
12456,45c48c,BTC,23-07-2019,BUY,7.485991483,0.3,2019-07-23T01:56:07.889Z
12457,a87ff6,BTC,23-07-2019,BUY,6.355677819,0.07,2019-07-23T02:09:23.327Z
12458,6512bd,BTC,23-07-2019,BUY,9.053072402,0.3,2019-07-23T02:49:27.131Z
12459,6512bd,BTC,23-07-2019,BUY,2.266289069,0.3,2019-07-23T03:38:51.551Z
12460,8f14e4,ETH,23-07-2019,SELL,9.920114372,0.3,2019-07-23T06:13:05.148Z
12461,a87ff6,ETH,23-07-2019,BUY,0.351528111,0.3,2019-07-23T06:31:20.499Z
12462,a87ff6,BTC,23-07-2019,BUY,5.747383358,0.17,2019-07-23T11:03:34.739Z
12463,45c48c,BTC,23-07-2019,BUY,7.736850637,0.18,2019-07-23T13:26:31.493Z
12464,c20ad4,BTC,23-07-2019,SELL,6.022041821,0.3,2019-07-23T13:35:30.910Z
12465,c20ad4,ETH,23-07-2019,BUY,0.961757896,0.07,2019-07-23T15:11:24.338Z
12466,d3d944,BTC,23-07-2019,BUY,2.017022315,0.3,2019-07-23T16:19:57.274Z
12467,c9f0f8,BTC,23-07-2019,BUY,4.73998056,0.3,2019-07-23T19:01:28.800Z
12468,a87ff6,BTC,24-07-2019,BUY,4.777188623,0.3,2019-07-24T01:13:38.233Z
12469,c51ce4,ETH,24-07-2019,SELL,8.440937265,0.2,2019-07-24T04:09:00.010Z
12470,c4ca42,ETH,24-07-2019,BUY,2.261470821,0.3,2019-07-24T04:22:23.984Z
12471,c81e72,BTC,24-07-2019,BUY,1.763274735,0.24,2019-07-24T06:54:00.373Z
12472,aab323,ETH,24-07-2019,BUY,3.594899099,0.3,2019-07-24T07:32:53.896Z
12473,e4da3b,ETH,24-07-2019,SELL,3.583234752,0.3,2019-07-24T08:57:46.146Z
12474,c51ce4,ETH,24-07-2019,BUY,1.526653043,0.22,2019-07-24T09:51:46.645Z
12475,6512bd,BTC,24-07-2019,BUY,3.903664229,0.2,2019-07-24T11:08:33.995Z
12476,c4ca42,ETH,24-07-2019,SELL,2.72106467,0.22,2019-07-24T11:34:01.046Z
12477,c51ce4,ETH,24-07-2019,SELL,8.975345732,0.22,2019-07-24T15:58:59.997Z
12478,c20ad4,BTC,24-07-2019,BUY,7.95890159,0.05,2019-07-24T17:21:29.158Z
12479,45c48c,ETH,24-07-2019,BUY,5.248127896,0.3,2019-07-24T18:07:58.652Z
12480,c4ca42,BTC,24-07-2019,BUY,4.965905662,0.3,2019-07-24T19:14:20.697Z
12481,c9f0f8,BTC,24-07-2019,BUY,3.106829472,0.04,2019-07-24T19:45:54.572Z
12482,167909,BTC,24-07-2019,SELL,7.33676159,0.3,2019-07-24T20:03:01.143Z
12483,c51ce4,ETH,24-07-2019,BUY,9.38774539,0.3,2019-07-24T23:36:23.787Z
12484,c20ad4,BTC,25-07-2019,BUY,9.976025932,0.08,2019-07-25T01:13:19.739Z
12485,c4ca42,ETH,25-07-2019,BUY,5.991645363,0.01,2019-07-25T05:57:20.113Z
12486,d3d944,BTC,25-07-2019,SELL,6.189854598,0.3,2019-07-25T06:50:06.751Z
12487,c20ad4,ETH,25-07-2019,SELL,7.720536094,0.08,2019-07-25T07:12:32.763Z
12488,a87ff6,BTC,25-07-2019,SELL,1.248202492,0.3,2019-07-25T07:45:46.205Z
12489,45c48c,BTC,25-07-2019,BUY,8.651746898,0.3,2019-07-25T08:23:21.931Z
12490,d3d944,BTC,25-07-2019,BUY,0.667378806,0.02,2019-07-25T10:01:39.588Z
12491,8f14e4,BTC,25-07-2019,BUY,2.385334552,0.3,2019-07-25T14:17:49.819Z
12492,167909,BTC,25-07-2019,BUY,0.247729168,0.3,2019-07-25T16:19:10.923Z
12493,c20ad4,ETH,25-07-2019,BUY,8.192880229,0.3,2019-07-25T16:28:57.081Z
12494,167909,BTC,25-07-2019,BUY,9.539923174,0.3,2019-07-25T17:21:34.440Z
12495,45c48c,BTC,25-07-2019,BUY,4.435013933,0.15,2019-07-25T20:00:15.618Z
12496,a87ff6,BTC,26-07-2019,BUY,8.977668622,0.3,2019-07-26T00:56:17.059Z
12497,e4da3b,BTC,26-07-2019,BUY,1.910028352,0.3,2019-07-26T05:13:50.562Z
12498,c51ce4,ETH,26-07-2019,BUY,9.631533221,0.29,2019-07-26T05:38:20.625Z
12499,d3d944,BTC,26-07-2019,BUY,7.133573008,0.3,2019-07-26T08:09:47.995Z
12500,167909,BTC,26-07-2019,BUY,8.672454945,0.3,2019-07-26T15:23:25.451Z
